 28 ,"He is the proponent of the idea that social development can be seen as meeting the needs of the community.
a. Robert Solow & Simon Kuznets            c. Amartya Sen       e. Adam Smith
b. Dag Hammarsjkold                              d. Karl Marx",C,,,
 29 ,"He advocates the idea of ‘Development as Capability-Building’ and came up with the Human Development Indicator as measure of development.
a. Robert Solow & Simon Kuznets         c. Amartya Sen          e. Adam Smith
b. Dag Hammarsjkold                           d. Karl Marx",A,,,
 30 ,"These are sub-sectors of social development planning except:
a. Housing                       c. Education                                  e. Sports and Recreation
b. Protective Services       d. Care and services",D,,,
 31 ,"The Minimum Basic Needs during the FVR administration focuses on:
a. Survival, Security, and Enabling needs                  c. Income, Employment, and Education    e. Strong Republic
b. Health, Food and Nutrition, Water and Sanitation    d. Food, Housing, and Education


",A,,,
 32 ,"Which of the following does not “rationalize” the planning system?
a. Tame the planning process to become meaningful
b. Build consensus to formulate CLUP prior to CDP
c. Limit LGU-mandated plans to the CLUP-CDP
d. Harmonize planning guidelines of NGAs with LGUs’
e. Faithful compliance with applicable provisions of RA 7160",C,,,
 33 ,"It is a measure of development that looks into 3 indicators namely Longevity (life expectancy at birth), Knowledge (School Enrolment & adult literacy rate), Standard of living (level of poverty, GDP per capita).
a. Sustainable Development                c. GNP and GDP                  e. Quality of Life
b. Social Development                        d. HDI",A,,,
 34 ,"It is the aggregation of factors such as networks and values, including tolerance, inclusion, reciprocity, participation and trust - that facilitate coordination and cooperation for mutual benefit.
a. Investment             c. Community                    e. Cooperation
b. Social Capital        d. Social Coherence",A,,,
 35 ,"The term used when two or more households share one dwelling unit.
a. Housing backlog            c. Inadequate Housing    e. Obsolescent Housing
b. Doubled-up Household   d. Congestion",D,,,
 36 ,"Provides guidelines for deciding total land requirements and the basis of land between various competing land uses.
a. The chief executive        c. Demography               e. All of the above
b. The planner                   d. Basic needs",B,,,
 37 ,"It refers to the live births that occur within a population.
a. Fecundity                     c. Population                   e. None of the above
b. Fertility                         d. Index",B,,,
 38 ,"It refers to the number of deaths per 1,000 population
a. Mortality                       c. Death Ratio                 e. None of the above
b. Crude death rate           d. Morbidity",A,,,
 39 ,"The Municipality of Ronaldo registers a CBR of 239 and CDR of 54 in year 2014, what is the rate of population increase if the migration is not significant.
a. 185                             c. 4.43                           e. Cannot be determined
b. 293                             d. RNI",B,,,
 40 ,"The growth rate for the Municipality of Ronaldo is 2.69% with population of 18,428 in 2014 and is expected to reach 36,856 what year?
a. 2025                          c. 2035                             e. 2045
b. 2030                          d. 2040",C,,,
 41 ,"There are more females than males in the Municipality, this means that the Sex Ratio will be:
a. Negative                     c. Greater than 100           e. Cannot be determined
b. Less than 1                 d. Less than 100",B,,,
 42 ,"The population for Municipality of Ronaldo for 2014 is (see page 8):
Compute the Child-Dependency Ratio.
a. 1,748                        c. 58                                  e. 13
b. 51                             d. 7",B,,,
 43 ,"The Old-age dependency ratio is.
a. 1,748                        c. 58                                  e. 13
b. 51                             d. 7",C,,,
 44 ,"The age-dependency ratio is
a. 1,748                        c. 58                                  e. 13
b. 51                             d. 7",A,,,
 45 ,"The population pyramid for the Philippines in year 2014 can be characterized as.
a. Constrictive              c. Stationary                        e. Not enough data
b. Expansive                d. Narrow-based",D,,,
 46 ,"In the Modal Split step of the Transportation Demand Analysis, which of the following is not a mass carriage mode of transportation?
a. Ferries                    c. Monorails
b. Private Cars             d. High-speed rails",C,,,
 47 ,"Which of the following is not needed for Demand Assessment of water sub-sector?
I Projected population
II Sources of water
III Location of untapped potential water sources
IV Minimum daily capacity of pumping stations
a. I, II, IV b. II, IV c. II, III d. II, III, IV",A,,,
 48 ,"Who is the agency mandated to repair roads with significant importance for a region?
a. NEDA      b. DPWH       c. City/Municipal LGU         d. Provincial LGU",C,,,
 49 ,"The dual functions of LGUs to enhance their performance capabilities:
I. As implementer of the LGUs’ Power of eminent domain
II. As a political subdivision in-charge of its entire geographical territory
III. As an advocate to improve welfare of people
IV. As an elective body to subdue and govern
V. As a corporate entity responsible for the welfare of its inhabitants
a. I and II only            c. II and IV only                e. IV and V only
b. II and III only          d. II and V only",C,,,
 50 ,"Point-source type of water supply
a. Level I                     b. Level II                    c. Level III               d. Level IV",B,,,
 51 ,"Which of the following may delimit the number of public projects that an LGU can finance?
I. Revenue level of the LGU III. Current public debt level
II. Level of recurring local government operating expenditures IV. Statutory debt ceiling
a. I and II                  b. II and III               c. III and IV                    d. All of the above",D,,,
 52 ,"A policy-making body of the local planning structure which defines the contents and directions of development
a. Municipal Planning and Development Office               c. Technical Component                      e. None of the above
b. Core Technical Working Group (TWG)                      d. Local Planning and Development Office (LPDO)
",B,,,
 53 ,"Basis in the sectoral planning process for determining the level of public investments needed to be appropriated for in the LGU’s annual budget.
a. Sectoral Development Issues and Concerns   c. Sectoral Development Objectives and Targets     e. Sectoral Strategies and policies
b. Detailed Sectoral Studies                              d. Sectoral Programs and Projects

",A,,,
 54 ,"As the framework of the territory’s physical development, it identifies areas where development can and cannot be located and directs public and private investments accordingly.
a. NPFP               c. CLUP           e. ELA
b. PPFP               d. CDP

",C,,,
 55 ,"Which of the following is an example of an investment project of the LGU that may encourage growth?
I. Waste disposal site IV. Bus terminal
II. Sewage treatment plan V. Public market
III. Prison or mental hospital
a. V only               b. II and III              c. IV only              d. IV and V                  e. None of the above",C,,,
 56 ,"While the CLUP is assigned to the concerned Sanggunian, the CDP is the responsibility of what agency/institution?
a. Office of the Chief Executive
b. The City/Municipal Planning and Development Coordinator
c. The City/Municipal Development Council
d. Civil Society
e. Regional Development Council",C,,,
 57 ,"This type of plan aims to develop and implement priority sectoral and cross-sectoral programs and projects in the proper locations, gradually and incrementally, until the desired shape or form of development is eventually attained over the long term.
a. NPFP
b. PPFP
c. CLUP
d. CDP
e. ELA",A,,,
 58 ,"Which of the following is NOT included in the CDP?
I. Quick Facts about the LGU
II. Matrix of Local Development Indicators
III. Comprehensive Development Plan
IV. Local Development Investment Program
V. Estimated Cost of Projects
a. I and III         b. II only         c. III and IV          d. IV and V            e. None of the above",C,,,
 59 ,"This Plan within the CDP is a compendium of proposed activities designed to deal with the identified issues and concerns relative to improving the state of well-being of the local population and upgrading the quality of social services such as health, education, welfare, housing and the like; while this other plan focuses on strengthening the capability of the local government bureaucracy as well as elected officials to plan and manage the development of the municipality.
I. Social Development Plan
II. Institutional Development Plan
III. Economic Development Plan
IV. Environmental Management Plan
V. Infrastructure Development Plan
a. I and II      b. II and III      c. III and IV     d. IV and V     e. None of the above",A,,,
 60 ,"Which of the following is/are an example of an Investment project of the LGU that discourage development in the vicinity?
I. Hospital IV. Prison
II. Public Market V. Waste disposal site
III. Transportation interchanges
a. I and II       b. II and III      c. IV only       d. IV and V      e. None of the above",C,,,
 61 ,"The Special Areas Studies integrated in the CLUP are the following except
a. Ancestral Domain
b. Green Growth and Urban Design
c. Heritage Conservation
d. CDRA
62. The four bundles of rights embedded in IPRA Law",D,,,
 62 ,"The four bundles of rights embedded in IPRA Law
I. Right to Ancestral Domains
II. Right to Self-Governance and Empowerment
III. Right to Social Justice and Human Rights
IV. Right to Cultural Integrity
a. I, II and IV       b. III only            c. I and IV              d. All of the above",B,,,
 63 ,"In the 1970s, when the regional approach to development was given official recognition as an important element in the national developmental effort, the purpose(s) of IAD, just like that of regional planning, include:
I. To prepare and execute a program for developing a river basin or an island ecological unit;
II. To manage social, economic, and physical affairs of an entire administrative region or a metropolitan area;
III. To qualify for some form of funding assistance.
a. I and II only       b. II and III only     c. I and III only    d. All of the above     e. None of the above",A,,,
 64 ,"LGU Territory includes
I. Ancestral Domain
II. Private Domain
III. Public Domain
IV. Mineral Lands
a. I, II & III      b. II, III and IV      c. II and III       d. All of the above",B,,,
 65 ,"It is a type of Zoning that provides for greater flexibility, avoiding the detailed specification of acceptable uses for specific parcels inherent in traditional zoning.
a. Euclidean Zoning
b. Spot Zoning
c. Mixed Use Zoning
d. Performance Zoning",C,,,
 66 ,"In Zoning, it is a zone that is intended for forest purposes within the forestland or outside the forestland
a. Forest Reserved Sub-Zone
b. Forest Zone
c. NIPAS strict protection Sub- zone
d. National Park Sub-zone",D,,,
 67 ,"It is an area within the forest zone covered by NIPAS law and use for generating livelihood
a. NIPAS Buffer Zone
b. NIPAS Multiple Use Zone
c. NIPAS Protection Zone
d. NIPAS Strict Protection Zone",B,,,
 68 ,"When the local Sanggunian enacts a zoning ordinance, the legislators must understand that they are exercising their political power to withdraw from property owners’ bundles of rights namely the right to develop or use their property
a. Economic Implication
b. Socio-political Implication
c. Socio-economic Implication
d. Political Implication",B,,,
 69 ,"Private property shall not be taken for public use without just compensation
a. Indigenous Peoples Rights Act
b. Right of Way Act
c. National Integrated Protected Areas System Act
d. Local Government Code Act",A,,,
 70 ,"A passage way with only one outlet is called a _____.
a. Cul-de-sac      b. Tie lines        c. Contour lines     d. Gridiron",D,,,
,"End of Part II. PROCESSES, TECHNIQUES AND STRATEGIES",,,,
